gene_id	WT_sIM_rep4	WT_sFM_rep3
gene:Solyc07g009210.3	0.0	0.0
gene:Solyc07g009220.2	191.0	165.0
gene:Solyc07g009230.3	0.0	0.0
gene:Solyc07g009233.1	0.0	0.0
gene:Solyc07g009240.3	0.0	0.0
gene:Solyc07g009260.3	0.0	0.0
gene:Solyc07g009265.1	0.0	0.0
gene:Solyc07g009270.1	0.0	0.0
gene:Solyc07g009280.4	0.0	0.0
gene:Solyc07g009290.3	0.0	0.0
gene:Solyc07g009320.3	773.0	652.0
gene:Solyc07g009330.5	14448.0	10751.0
gene:Solyc07g009340.2	0.0	0.0
gene:Solyc07g009350.4	1977.0	1655.0
gene:Solyc07g009380.5	26.0	39.0
gene:Solyc07g009405.1	1.0	0.0
gene:Solyc07g009410.5	89.0	72.0
gene:Solyc07g009420.1	0.0	0.0
gene:Solyc07g009430.1	1.0	0.0
gene:Solyc07g009435.1	0.0	0.0
gene:Solyc07g009437.1	3.78	0.0
gene:Solyc07g009440.3	1.04	0.0
gene:Solyc07g009443.1	44.17	36.0
gene:Solyc07g009447.1	0.0	1.0
gene:Solyc07g009450.1	0.0	0.0
gene:Solyc07g009460.3	378.0	356.0
gene:Solyc07g009470.3	7.0	13.0
gene:Solyc07g009473.1	0.0	0.0
gene:Solyc07g009490.3	1538.0	1248.0
gene:Solyc07g009500.3	0.0	0.0
gene:Solyc07g009510.1	0.0	0.0
gene:Solyc07g009520.2	0.0	0.0
gene:Solyc07g009530.1	0.0	0.0
gene:Solyc07g009540.1	0.0	0.0
gene:Solyc07g009560.3	0.0	0.0
gene:Solyc07g009563.1	0.0	0.0
gene:Solyc07g009567.1	0.0	0.0
gene:Solyc07g009580.2	0.0	0.0
gene:Solyc07g009583.1	0.0	0.0
gene:Solyc07g009585.1	0.0	0.0
gene:Solyc07g009587.1	0.0	0.0
gene:Solyc07g014580.3	0.0	0.0
gene:Solyc07g014583.1	0.0	0.0
gene:Solyc07g014600.2	0.0	0.0
gene:Solyc07g014610.4	646.0	576.0
gene:Solyc07g014620.1	63.0	37.0
gene:Solyc07g014640.3	109.0	107.0
gene:Solyc07g014650.3	1161.0	1140.0
gene:Solyc07g014660.3	0.0	0.0
gene:Solyc07g014670.3	436.0	439.0
gene:Solyc07g014680.4	80.0	51.0
gene:Solyc07g014690.3	18.0	12.0
gene:Solyc07g014700.4	6045.0	5041.0
gene:Solyc07g014705.2	0.0	0.0
gene:Solyc07g014730.3	402.0	336.0
gene:Solyc07g014740.3	296.0	222.0
gene:Solyc07g014750.1	0.0	0.0
gene:Solyc07g015760.1	0.0	0.0
gene:Solyc07g015800.1	284.5	221.0
gene:Solyc07g015840.2	0.0	0.0
gene:Solyc07g015860.3	1255.0	1277.0
gene:Solyc07g015870.4	0.0	0.0
gene:Solyc07g015877.1	0.0	0.0
gene:Solyc07g015900.3	0.0	0.0
gene:Solyc07g015910.5	1.0	0.0
gene:Solyc07g015920.3	0.0	0.0
gene:Solyc07g015930.3	0.0	0.0
gene:Solyc07g015960.1	0.0	0.0
gene:Solyc07g015970.3	62.0	52.0
gene:Solyc07g015980.4	390.0	366.0
gene:Solyc07g015983.1	0.0	0.0
gene:Solyc07g016000.1	0.0	0.0
gene:Solyc07g016010.3	0.0	0.0
gene:Solyc07g016030.1	0.0	0.0
gene:Solyc07g016050.4	0.0	1.0
gene:Solyc07g016060.3	0.0	0.0
gene:Solyc07g016070.1	0.0	0.0
gene:Solyc07g016080.5	11.0	21.0
gene:Solyc07g016090.1	0.0	0.0
gene:Solyc07g016095.1	0.0	0.0
gene:Solyc07g016100.1	0.0	0.0
gene:Solyc07g016110.1	0.0	0.0
gene:Solyc07g016113.1	0.0	0.0
gene:Solyc07g016117.1	0.0	0.0
gene:Solyc07g016120.3	0.0	0.0
gene:Solyc07g016130.1	0.0	0.0
gene:Solyc07g016140.1	0.0	0.0
gene:Solyc07g016145.1	0.0	0.0
gene:Solyc07g016150.4	6246.0	5650.0
gene:Solyc07g016160.3	34.0	40.0
gene:Solyc07g016170.4	3736.0	3100.0
gene:Solyc07g016180.3	3374.0	2438.0
gene:Solyc07g016200.3	8619.0	6920.0
gene:Solyc07g016210.1	0.0	0.0
gene:Solyc07g016215.1	94.0	41.0
gene:Solyc07g017220.3	413.0	353.0
gene:Solyc07g017230.3	0.0	0.0
gene:Solyc07g017240.1	19.0	8.0
gene:Solyc07g017250.4	93.0	71.0
gene:Solyc07g017260.2	184.0	169.0
gene:Solyc07g017280.3	0.0	0.0
gene:Solyc07g017290.4	356.0	337.0
gene:Solyc07g017300.1	0.0	0.0
gene:Solyc07g017310.1	0.0	0.0
gene:Solyc07g017320.1	0.0	0.0
gene:Solyc07g017330.3	0.0	0.0
gene:Solyc07g017340.1	0.0	0.0
gene:Solyc07g017370.3	0.0	0.0
gene:Solyc07g017400.3	2342.0	1991.0
gene:Solyc07g017405.1	0.0	0.0
gene:Solyc07g017410.3	1103.0	839.0
gene:Solyc07g017420.1	0.0	0.0
gene:Solyc07g017430.3	1999.0	1683.0
gene:Solyc07g017433.2	0.0	0.0
gene:Solyc07g017470.3	0.0	0.0
gene:Solyc07g017490.3	2199.0	1972.0
gene:Solyc07g017500.3	987.0	777.0
gene:Solyc07g017510.3	1112.0	1180.0
gene:Solyc07g017520.4	201.0	140.0
gene:Solyc07g017530.4	128.0	58.0
gene:Solyc07g017540.4	917.0	718.0
gene:Solyc07g017545.1	0.0	0.0
gene:Solyc07g017570.2	0.0	0.0
gene:Solyc07g017590.1	0.0	0.0
gene:Solyc07g017600.3	125.0	82.0
gene:Solyc07g017610.3	56.0	102.0
gene:Solyc07g017640.2	779.0	742.0
gene:Solyc07g017660.3	4.0	4.0
gene:Solyc07g017670.3	4.0	6.0
gene:Solyc07g017675.1	78.0	67.0
gene:Solyc07g017700.4	0.0	0.0
gene:Solyc07g017710.1	0.0	0.0
gene:Solyc07g017730.3	2.0	0.0
gene:Solyc07g017750.4	3324.0	2706.0
gene:Solyc07g017760.1	720.0	485.0
gene:Solyc07g017770.3	1577.0	1369.0
gene:Solyc07g017780.4	433.0	349.0
gene:Solyc07g017800.5	381.0	255.0
gene:Solyc07g017805.1	0.0	0.0
gene:Solyc07g017820.3	0.0	3.0
gene:Solyc07g017825.1	23.0	21.0
gene:Solyc07g017827.2	0.0	0.0
gene:Solyc07g017860.3	1004.0	828.0
gene:Solyc07g017870.2	0.0	0.0
gene:Solyc07g017880.5	0.0	0.0
gene:Solyc07g017900.3	3566.0	2963.0
gene:Solyc07g017905.2	0.0	0.0
gene:Solyc07g017907.1	0.0	0.0
gene:Solyc07g017920.1	0.0	0.0
gene:Solyc07g017930.1	0.0	0.0
gene:Solyc07g017940.1	3211.0	2359.0
gene:Solyc07g017950.3	3.0	2.0
gene:Solyc07g017970.3	1.0	0.0
gene:Solyc07g017980.1	1.0	0.0
gene:Solyc07g017990.3	593.0	495.0
gene:Solyc07g018000.3	903.0	749.0
gene:Solyc07g018010.3	267.0	229.0
gene:Solyc07g018020.1	0.0	0.0
gene:Solyc07g018030.1	0.0	0.0
gene:Solyc07g018040.1	0.0	0.0
gene:Solyc07g018070.4	2003.0	1266.0
gene:Solyc07g018090.4	493.0	429.0
gene:Solyc07g018100.2	448.0	409.0
gene:Solyc07g018130.2	0.0	3.0
gene:Solyc07g018140.3	61.0	50.0
gene:Solyc07g018145.1	0.0	0.0
gene:Solyc07g018147.1	0.0	0.0
gene:Solyc07g018180.3	61.0	47.0
gene:Solyc07g018190.5	1.0	1.0
gene:Solyc07g018200.1	0.0	0.0
gene:Solyc07g018210.3	526.29	401.91
gene:Solyc07g018220.3	594.71	517.09
gene:Solyc07g018230.2	13.0	12.0
gene:Solyc07g018240.1	786.0	759.0
gene:Solyc07g018250.1	3.0	2.0
gene:Solyc07g018270.3	775.0	712.0
gene:Solyc07g018290.4	3.0	0.0
gene:Solyc07g018300.3	5530.0	4125.0
gene:Solyc07g018310.5	0.0	0.0
gene:Solyc07g018320.3	0.0	0.0
gene:Solyc07g018340.3	830.0	729.0
gene:Solyc07g018350.2	3012.0	2459.0
gene:Solyc07g018360.3	4416.0	4207.0
gene:Solyc07g018370.3	2.0	0.0
gene:Solyc07g018380.1	0.0	0.0
gene:Solyc07g018390.3	3.0	4.0
gene:Solyc07g018397.1	0.0	0.0
gene:Solyc07g018405.2	0.0	0.0
gene:Solyc07g018430.3	2.0	0.0
gene:Solyc07g018433.1	0.0	0.0
gene:Solyc07g019430.1	5.0	4.0
gene:Solyc07g019440.3	1607.0	1474.0
gene:Solyc07g019450.3	0.0	0.0
gene:Solyc07g019460.3	5353.0	5638.0
gene:Solyc07g019480.1	0.0	0.0
gene:Solyc07g019490.1	0.0	0.0
gene:Solyc07g019497.2	0.0	0.0
gene:Solyc07g019498.1	1.0	4.0
gene:Solyc07g019500.2	0.0	0.0
gene:Solyc07g019510.4	0.0	0.0
gene:Solyc07g019520.1	0.0	0.0
gene:Solyc07g019530.3	3648.0	3253.0
gene:Solyc07g019550.1	0.0	0.0
gene:Solyc07g019560.1	0.0	0.0
gene:Solyc07g019570.1	0.0	0.0
gene:Solyc07g019573.2	0.0	0.0
gene:Solyc07g019577.1	0.0	0.0
gene:Solyc07g019620.3	0.0	0.0
gene:Solyc07g019630.1	0.0	0.0
gene:Solyc07g019650.4	1041.0	900.0
gene:Solyc07g019670.4	641.0	594.0
gene:Solyc07g020710.3	657.0	571.0
gene:Solyc07g020730.1	0.0	0.0
gene:Solyc07g020735.1	0.0	0.0
gene:Solyc07g020780.1	0.0	0.0
gene:Solyc07g020790.4	1025.0	1203.0
gene:Solyc07g020795.1	0.0	0.0
gene:Solyc07g020800.3	3822.0	3231.0
gene:Solyc07g020830.1	0.0	0.0
gene:Solyc07g020860.3	6770.0	5602.0
gene:Solyc07g020870.3	5.0	5.0
gene:Solyc07g020880.1	0.0	0.0
gene:Solyc07g020890.1	0.0	0.0
gene:Solyc07g020900.1	0.0	0.0
gene:Solyc07g020910.2	0.0	0.0
gene:Solyc07g020920.1	0.0	0.0
gene:Solyc07g020960.3	174.0	64.0
gene:Solyc07g020962.2	0.0	0.0
gene:Solyc07g020964.2	0.0	0.0
gene:Solyc07g020980.1	0.0	0.0
gene:Solyc07g020985.2	0.0	0.0
gene:Solyc07g020990.1	0.0	0.0
gene:Solyc07g021000.1	0.0	0.0
gene:Solyc07g021020.4	0.0	0.0
gene:Solyc07g021030.3	0.0	0.0
gene:Solyc07g021040.3	0.0	0.0
gene:Solyc07g021070.1	0.0	0.0
gene:Solyc07g021080.1	0.0	0.0
gene:Solyc07g021100.1	0.0	0.0
gene:Solyc07g021115.1	9.16	26.81
gene:Solyc07g021120.3	510.68	554.81
gene:Solyc07g021140.1	0.0	0.0
gene:Solyc07g021150.1	0.0	0.0
gene:Solyc07g021152.2	0.0	0.0
gene:Solyc07g021155.1	0.0	0.0
gene:Solyc07g021170.3	0.0	0.0
gene:Solyc07g021180.3	0.0	0.0
gene:Solyc07g021200.1	0.0	0.0
gene:Solyc07g021205.1	0.0	0.0
gene:Solyc07g021210.1	0.0	0.0
gene:Solyc07g021220.3	0.0	0.0
gene:Solyc07g021230.1	0.0	0.0
gene:Solyc07g021240.1	0.0	0.0
gene:Solyc07g021250.1	0.0	0.0
gene:Solyc07g021260.1	0.0	0.0
gene:Solyc07g021270.1	0.0	0.0
gene:Solyc07g021280.1	0.0	0.0
gene:Solyc07g021290.1	0.0	0.0
gene:Solyc07g021300.1	0.0	0.0
gene:Solyc07g021350.1	0.0	0.0
gene:Solyc07g021360.1	0.0	0.0
gene:Solyc07g021370.1	0.0	0.0
gene:Solyc07g021380.1	0.0	0.0
gene:Solyc07g021400.1	0.0	0.0
gene:Solyc07g021405.2	0.0	0.0
gene:Solyc07g021410.1	0.0	0.0
gene:Solyc07g021440.1	0.0	0.0
gene:Solyc07g021450.3	0.0	0.0
gene:Solyc07g021460.3	0.0	0.0
gene:Solyc07g021490.3	0.0	0.0
gene:Solyc07g021500.1	0.0	0.0
gene:Solyc07g021505.1	0.0	0.0
gene:Solyc07g021510.3	0.0	0.0
gene:Solyc07g021540.3	1038.0	852.0
gene:Solyc07g021550.3	564.0	547.0
gene:Solyc07g021570.1	0.0	0.0
gene:Solyc07g021610.1	37.0	36.0
gene:Solyc07g021620.1	202.0	205.0
gene:Solyc07g021630.3	17.0	11.0
gene:Solyc07g021640.3	0.0	0.0
gene:Solyc07g021650.3	0.0	0.0
gene:Solyc07g021660.2	0.0	1.0
gene:Solyc07g021670.2	0.0	0.0
gene:Solyc07g021700.3	373.0	279.0
gene:Solyc07g021710.3	1.0	5.0
gene:Solyc07g021730.3	0.0	0.0
gene:Solyc07g021740.2	0.0	0.0
gene:Solyc07g021750.1	100.0	51.0
gene:Solyc07g022760.5	3654.0	2919.0
gene:Solyc07g022790.4	820.0	751.0
gene:Solyc07g022800.1	0.0	0.0
gene:Solyc07g022810.1	0.0	0.0
gene:Solyc07g022815.1	0.0	0.0
gene:Solyc07g022830.3	128.0	119.0
gene:Solyc07g022840.1	0.0	0.0
gene:Solyc07g022850.1	0.0	0.0
gene:Solyc07g022860.4	1038.0	913.0
gene:Solyc07g022880.3	0.0	0.0
gene:Solyc07g022890.1	0.0	0.0
gene:Solyc07g022900.4	99.0	67.0
gene:Solyc07g022910.3	368.0	282.0
gene:Solyc07g022920.3	617.0	573.0
gene:Solyc07g023980.1	0.0	0.0
gene:Solyc07g023990.3	97.0	92.0
gene:Solyc07g024000.3	997.0	968.0
gene:Solyc07g024010.2	15.0	9.0
gene:Solyc07g024020.2	163.0	188.0
gene:Solyc07g024030.3	0.0	0.0
gene:Solyc07g024045.1	0.0	0.0
gene:Solyc07g024070.3	1526.0	1363.0
gene:Solyc07g024080.3	0.0	0.0
gene:Solyc07g024090.1	0.0	0.0
gene:Solyc07g025090.1	0.0	0.0
gene:Solyc07g025100.1	0.0	0.0
gene:Solyc07g025105.2	0.0	0.0
gene:Solyc07g025110.1	14.0	14.0
gene:Solyc07g025120.1	0.0	0.0
gene:Solyc07g025140.5	0.0	0.0
gene:Solyc07g025170.3	2294.0	1961.0
gene:Solyc07g025180.2	0.0	0.0
gene:Solyc07g025200.1	1008.89	946.71
gene:Solyc07g025210.3	1514.0	1237.0
gene:Solyc07g025220.1	0.0	0.0
gene:Solyc07g025230.2	586.11	465.29
gene:Solyc07g025250.3	200.0	191.0
gene:Solyc07g025280.1	0.0	0.0
gene:Solyc07g025290.1	0.0	0.0
gene:Solyc07g025370.3	473.0	384.0
gene:Solyc07g025380.3	2848.0	2552.0
gene:Solyc07g025385.1	0.0	0.0
gene:Solyc07g025400.4	1.0	1.0
gene:Solyc07g025410.1	0.0	0.0
gene:Solyc07g025430.1	0.0	0.0
gene:Solyc07g025453.1	0.0	0.0
gene:Solyc07g025457.1	0.0	0.0
gene:Solyc07g025510.5	821.0	595.0
gene:Solyc07g025520.3	384.0	271.0
gene:Solyc07g025530.1	85.0	58.0
gene:Solyc07g026540.1	0.0	0.0
gene:Solyc07g026560.4	0.0	0.0
gene:Solyc07g026570.1	0.0	0.0
gene:Solyc07g026600.1	0.0	0.0
gene:Solyc07g026605.1	0.0	0.0
gene:Solyc07g026630.1	1.0	5.0
gene:Solyc07g026640.3	267.0	255.0
gene:Solyc07g026650.3	28.0	42.0
gene:Solyc07g026670.5	981.0	788.0
gene:Solyc07g026680.2	2.0	0.0
gene:Solyc07g026690.1	0.0	0.0
gene:Solyc07g026700.1	0.0	0.0
gene:Solyc07g026705.1	0.0	0.0
gene:Solyc07g026710.3	0.0	0.0
gene:Solyc07g026720.3	11.0	8.0
gene:Solyc07g026730.1	20.0	14.0
gene:Solyc07g026740.1	6.0	11.0
gene:Solyc07g026770.3	2030.0	1889.0
gene:Solyc07g026780.1	0.0	0.0
gene:Solyc07g026800.1	0.0	0.0
gene:Solyc07g026810.3	1967.0	1875.0
gene:Solyc07g026860.4	0.0	0.0
gene:Solyc07g026865.1	0.0	0.0
gene:Solyc07g026870.1	0.0	0.0
gene:Solyc07g026873.2	19.0	16.74
gene:Solyc07g026890.1	0.0	0.0
gene:Solyc07g026900.1	0.0	0.0
gene:Solyc07g026910.3	0.0	0.0
gene:Solyc07g026915.1	0.0	0.0
gene:Solyc07g026920.1	0.0	0.0
gene:Solyc07g026930.3	2.0	2.0
gene:Solyc07g026960.3	5028.0	4704.0
gene:Solyc07g026970.2	0.0	0.0
gene:Solyc07g026990.1	0.0	0.0
gene:Solyc07g027000.1	0.0	0.0
gene:Solyc07g027010.1	0.0	0.0
gene:Solyc07g027020.4	684.0	502.0
gene:Solyc07g032020.3	0.0	0.0
gene:Solyc07g032027.1	0.0	0.0
gene:Solyc07g032050.1	0.0	0.0
gene:Solyc07g032070.3	0.0	0.0
gene:Solyc07g032080.3	5.0	4.0
gene:Solyc07g032090.4	1503.0	1287.0
gene:Solyc07g032100.3	5593.0	4664.0
gene:Solyc07g032110.3	2476.0	2049.0
gene:Solyc07g032130.1	0.0	0.0
gene:Solyc07g032140.3	0.0	0.0
gene:Solyc07g032150.3	11.0	16.0
gene:Solyc07g032170.3	671.0	631.0
gene:Solyc07g032180.3	604.0	498.0
gene:Solyc07g032220.3	708.0	639.0
gene:Solyc07g032230.3	995.0	1040.0
gene:Solyc07g032240.3	1848.0	1506.0
gene:Solyc07g032250.4	856.0	706.0
gene:Solyc07g032260.3	967.0	913.0
gene:Solyc07g032300.1	0.0	0.0
gene:Solyc07g032310.1	0.0	0.0
gene:Solyc07g032370.1	0.0	0.0
gene:Solyc07g032380.4	596.0	579.0
gene:Solyc07g032390.2	0.0	0.0
gene:Solyc07g032395.1	0.0	0.0
gene:Solyc07g032420.3	0.0	0.0
gene:Solyc07g032430.1	0.0	0.0
gene:Solyc07g032450.1	0.0	0.0
gene:Solyc07g032470.1	3.0	1.0
gene:Solyc07g032480.3	555.0	457.0
gene:Solyc07g032490.3	0.0	0.0
gene:Solyc07g032510.3	1220.0	1053.0
gene:Solyc07g032530.1	0.0	0.0
gene:Solyc07g032570.1	0.0	0.0
gene:Solyc07g032590.1	0.0	0.0
gene:Solyc07g032595.1	0.0	0.0
gene:Solyc07g032600.1	0.0	0.0
gene:Solyc07g032610.1	0.0	0.0
gene:Solyc07g032620.3	0.0	0.0
gene:Solyc07g032627.1	0.0	0.0
gene:Solyc07g032670.3	0.0	0.0
gene:Solyc07g032680.1	0.0	0.0
gene:Solyc07g032710.4	472.0	548.0
gene:Solyc07g032730.4	1.0	1.01
gene:Solyc07g032740.4	6138.0	9352.99
gene:Solyc07g032770.1	0.0	0.0
gene:Solyc07g032780.1	0.0	0.0
gene:Solyc07g032781.2	0.0	0.0
gene:Solyc07g032782.2	0.0	0.0
gene:Solyc07g032784.1	0.0	0.0
gene:Solyc07g032786.1	562.0	488.0
gene:Solyc07g032788.2	0.0	0.0
gene:Solyc07g032789.1	0.0	0.0
gene:Solyc07g032794.2	0.0	0.0
gene:Solyc07g032810.2	0.0	0.0
gene:Solyc07g032820.2	0.0	0.0
gene:Solyc07g037910.3	0.0	0.0
gene:Solyc07g037920.3	0.0	0.0
gene:Solyc07g037930.1	0.0	0.0
gene:Solyc07g037950.1	135.0	104.0
gene:Solyc07g037960.1	654.0	544.0
gene:Solyc07g038100.3	723.0	649.0
gene:Solyc07g038110.4	7.86	15.0
gene:Solyc07g038120.1	1.14	0.0
gene:Solyc07g038130.4	0.0	0.0
gene:Solyc07g038160.4	61.0	182.0
gene:Solyc07g038170.1	0.0	0.0
gene:Solyc07g038190.3	219.0	153.0
gene:Solyc07g039190.4	222.0	168.0
gene:Solyc07g039200.4	2983.0	2365.0
gene:Solyc07g039210.4	1241.0	1110.0
gene:Solyc07g039220.1	0.0	0.0
gene:Solyc07g039250.1	0.0	0.0
gene:Solyc07g039310.1	8.0	13.0
gene:Solyc07g039320.2	1400.0	1275.0
gene:Solyc07g039340.4	1008.0	1067.0
gene:Solyc07g039343.2	0.0	0.0
gene:Solyc07g039347.1	0.0	0.0
gene:Solyc07g039380.3	260.0	214.0
gene:Solyc07g039390.1	0.0	0.0
gene:Solyc07g039400.3	0.0	0.0
gene:Solyc07g039410.3	0.0	0.0
gene:Solyc07g039420.1	0.0	0.0
gene:Solyc07g039440.1	0.0	0.0
gene:Solyc07g039450.3	1215.0	1061.0
gene:Solyc07g039470.1	0.0	0.0
gene:Solyc07g039480.1	0.0	0.0
gene:Solyc07g039500.4	761.0	714.0
gene:Solyc07g039510.4	1076.0	880.0
gene:Solyc07g039520.1	0.0	0.0
gene:Solyc07g039530.1	0.0	0.0
gene:Solyc07g039540.1	0.0	0.0
gene:Solyc07g039550.4	1751.0	1491.0
gene:Solyc07g039570.3	1.0	8.0
gene:Solyc07g039580.1	0.0	0.0
gene:Solyc07g039610.1	0.0	0.0
gene:Solyc07g039650.1	0.0	0.0
gene:Solyc07g040660.4	37.0	31.0
gene:Solyc07g040661.1	19.0	25.0
gene:Solyc07g040663.2	0.0	0.0
gene:Solyc07g040680.3	208.0	300.0
gene:Solyc07g040690.3	890.0	759.0
gene:Solyc07g040710.3	1.0	0.0
gene:Solyc07g040720.3	2402.0	2078.0
gene:Solyc07g040730.1	168.0	127.0
gene:Solyc07g040740.3	507.0	411.0
gene:Solyc07g040750.2	17.0	8.0
gene:Solyc07g040770.1	0.0	0.0
gene:Solyc07g040780.5	742.0	640.0
gene:Solyc07g040810.1	0.0	0.0
gene:Solyc07g040850.1	0.0	0.0
gene:Solyc07g040855.1	0.0	0.0
gene:Solyc07g040880.4	0.0	0.0
gene:Solyc07g040890.1	81.0	32.0
gene:Solyc07g040898.2	0.0	0.0
gene:Solyc07g040900.3	0.0	0.0
gene:Solyc07g040910.3	418.0	430.0
gene:Solyc07g040920.2	978.0	747.0
gene:Solyc07g040930.1	0.0	0.0
gene:Solyc07g040940.3	538.0	475.0
gene:Solyc07g040950.3	264.0	212.0
gene:Solyc07g040965.1	0.0	0.0
gene:Solyc07g040980.3	1862.0	1513.0
gene:Solyc07g040990.4	951.0	906.0
gene:Solyc07g041000.4	4.0	4.0
gene:Solyc07g041010.3	49.0	29.0
gene:Solyc07g041020.3	1520.0	1194.0
gene:Solyc07g041027.2	0.0	0.0
gene:Solyc07g041030.1	0.0	0.0
gene:Solyc07g041070.3	107.0	111.0
gene:Solyc07g041080.3	1123.0	903.0
gene:Solyc07g041090.1	0.0	0.0
gene:Solyc07g041100.1	0.0	0.0
gene:Solyc07g041150.4	6104.0	5133.0
gene:Solyc07g041160.3	965.0	622.0
gene:Solyc07g041170.2	1.0	1.0
gene:Solyc07g041180.4	500.0	459.0
gene:Solyc07g041190.3	445.0	523.0
gene:Solyc07g041200.3	1304.0	1052.0
gene:Solyc07g041210.3	412.0	284.0
gene:Solyc07g041213.2	0.0	0.0
gene:Solyc07g041230.3	11.0	8.0
gene:Solyc07g041235.1	12.0	17.0
gene:Solyc07g041250.1	0.0	0.0
gene:Solyc07g041260.3	0.0	0.0
gene:Solyc07g041270.1	0.0	0.0
gene:Solyc07g041280.5	89.0	104.0
gene:Solyc07g041290.3	270.0	218.0
gene:Solyc07g041300.2	3.0	4.0
gene:Solyc07g041310.3	17555.0	14221.0
gene:Solyc07g041320.3	0.0	0.0
gene:Solyc07g041330.3	549.0	461.0
gene:Solyc07g041340.2	361.0	240.0
gene:Solyc07g041350.1	0.0	0.0
gene:Solyc07g041360.1	0.0	0.0
gene:Solyc07g041362.2	0.0	0.0
gene:Solyc07g041370.2	0.0	0.0
gene:Solyc07g041430.3	0.0	0.0
gene:Solyc07g041440.3	0.0	0.0
gene:Solyc07g041460.1	0.0	0.0
gene:Solyc07g041470.3	0.0	0.0
gene:Solyc07g041490.3	1840.0	1440.0
gene:Solyc07g041500.3	4.0	11.0
gene:Solyc07g041510.4	2620.0	2278.0
gene:Solyc07g041555.1	0.0	0.0
gene:Solyc07g041623.2	0.0	0.0
gene:Solyc07g041640.4	3934.0	2697.0
gene:Solyc07g041650.3	2.0	1.0
gene:Solyc07g041660.5	1192.0	950.0
gene:Solyc07g041720.1	63.0	12.0
gene:Solyc07g041730.4	85.0	26.0
gene:Solyc07g041740.1	0.0	0.0
gene:Solyc07g041750.3	443.0	347.0
gene:Solyc07g041760.3	2014.0	1415.0
gene:Solyc07g041770.1	385.0	379.0
gene:Solyc07g041780.3	89.0	77.0
gene:Solyc07g041790.1	0.0	2.0
gene:Solyc07g041820.3	0.0	0.0
gene:Solyc07g041830.5	541.0	586.0
gene:Solyc07g041835.1	0.0	0.0
gene:Solyc07g041850.3	0.0	0.0
gene:Solyc07g041860.1	0.0	0.0
gene:Solyc07g041870.3	6548.0	5408.0
gene:Solyc07g041880.1	0.0	0.0
gene:Solyc07g041890.1	0.0	0.0
gene:Solyc07g041900.4	264.0	214.0
gene:Solyc07g041920.5	0.0	0.0
gene:Solyc07g041925.1	0.0	0.0
gene:Solyc07g041930.3	2743.0	2199.0
gene:Solyc07g041940.3	0.0	0.0
gene:Solyc07g041970.5	14745.0	12712.0
gene:Solyc07g041980.3	276.0	248.0
gene:Solyc07g042000.4	401.0	385.0
gene:Solyc07g042010.4	574.0	571.0
gene:Solyc07g042020.3	349.0	371.0
gene:Solyc07g042025.1	127.0	113.0
gene:Solyc07g042030.2	504.0	450.0
gene:Solyc07g042080.4	688.0	602.0
gene:Solyc07g042090.4	13.0	18.0
gene:Solyc07g042100.3	3.0	1.0
gene:Solyc07g042105.1	0.0	0.0
gene:Solyc07g042150.3	1111.0	1028.0
gene:Solyc07g042160.3	1037.0	917.0
gene:Solyc07g042170.3	992.0	1497.0
gene:Solyc07g042180.5	2354.0	2000.0
gene:Solyc07g042190.3	282.0	210.0
gene:Solyc07g042200.1	0.0	0.0
gene:Solyc07g042220.2	0.0	0.0
gene:Solyc07g042230.1	0.0	1.0
gene:Solyc07g042250.3	8343.0	6893.0
gene:Solyc07g042260.4	1015.0	865.0
gene:Solyc07g042270.4	3933.0	2146.0
gene:Solyc07g042280.4	0.0	0.0
gene:Solyc07g042290.3	0.0	1.0
gene:Solyc07g042295.1	2.0	1.0
gene:Solyc07g042300.1	389.0	247.0
gene:Solyc07g042310.1	0.0	0.0
gene:Solyc07g042315.1	2218.0	2065.0
gene:Solyc07g042317.1	0.0	0.0
gene:Solyc07g042330.2	239.0	223.0
gene:Solyc07g042335.1	0.0	0.0
gene:Solyc07g042380.4	3019.0	2492.0
gene:Solyc07g042390.3	176.0	208.0
gene:Solyc07g042400.2	3.0	3.0
gene:Solyc07g042420.1	0.0	0.0
gene:Solyc07g042430.1	11.0	7.0
gene:Solyc07g042440.3	467.0	375.0
gene:Solyc07g042450.3	507.0	367.0
gene:Solyc07g042460.2	33.0	31.0
gene:Solyc07g042470.3	0.0	1.0
gene:Solyc07g042480.3	0.0	0.0
gene:Solyc07g042490.1	12.0	19.0
gene:Solyc07g042500.4	360.0	439.0
gene:Solyc07g042510.3	2.0	4.0
gene:Solyc07g042520.4	15.0	0.0
gene:Solyc07g042550.3	2026.0	2763.0
gene:Solyc07g042560.4	1621.0	1457.0
gene:Solyc07g042570.3	4622.0	3405.0
gene:Solyc07g042580.3	7499.0	6225.0
gene:Solyc07g042590.4	867.0	758.0
gene:Solyc07g042600.3	0.0	0.0
gene:Solyc07g042610.3	0.0	0.0
gene:Solyc07g042620.4	1449.0	1131.0
gene:Solyc07g042630.4	2.0	45.0
gene:Solyc07g042660.1	0.0	0.0
gene:Solyc07g042670.1	0.0	0.0
gene:Solyc07g042680.3	2937.0	2632.0
gene:Solyc07g042690.4	443.0	446.0
gene:Solyc07g042700.4	1745.85	1533.07
gene:Solyc07g042710.3	530.0	553.0
gene:Solyc07g042720.1	1.0	1.0
gene:Solyc07g042740.3	1111.15	941.93
gene:Solyc07g042750.4	629.0	494.0
