gene_id	2-2	1-1	2-3	1-3	1-2	2-1
ENSMUSG00000137426	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137427	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137428	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137429	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137430	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137431	0.8	0.0	0.36	0.0	0.0	0.46
ENSMUSG00000137432	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137433	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137434	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137435	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137436	0.0	0.0	0.11	0.07	0.06	0.1
ENSMUSG00000137437	0.0	0.0	0.0	0.0	0.0	0.09
ENSMUSG00000137438	0.0	0.16	0.0	1.83	0.08	0.0
ENSMUSG00000137439	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137440	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137441	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137442	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137443	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137444	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137445	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137446	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137448	0.0	0.23	0.0	0.4	0.3	0.0
ENSMUSG00000137449	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137450	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137451	0.0	0.0	0.11	0.0	0.0	0.0
ENSMUSG00000137452	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137453	0.07	0.09	0.04	0.05	0.04	0.11
ENSMUSG00000137454	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137455	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137456	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137457	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137458	0.21	0.07	0.17	0.07	0.0	0.17
ENSMUSG00000137459	0.03	0.0	0.03	0.0	0.0	0.17
ENSMUSG00000137460	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137461	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137462	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137463	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137464	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137465	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137466	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137467	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137468	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137470	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137471	0.0	0.0	0.0	0.0	0.0	0.04
ENSMUSG00000137472	0.0	0.0	0.0	0.0	0.0	0.03
ENSMUSG00000137473	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137474	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137475	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137476	0.15	0.0	0.42	0.0	0.16	0.29
ENSMUSG00000137477	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137478	0.21	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137479	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137480	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137481	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137482	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137483	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137484	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137485	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137486	0.0	0.0	0.82	0.0	0.0	0.0
ENSMUSG00000137487	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137488	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137489	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137490	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137491	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137492	0.08	0.0	0.0	0.0	0.0	0.16
ENSMUSG00000137493	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137494	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137495	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137496	0.0	0.0	0.0	0.0	0.0	0.09
ENSMUSG00000137497	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137498	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137499	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137500	0.0	0.0	0.0	0.61	0.0	0.0
ENSMUSG00000137501	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137502	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137503	2.34	0.0	1.62	0.0	0.0	1.23
ENSMUSG00000137504	0.0	0.0	0.0	0.0	0.0	0.06
ENSMUSG00000137505	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137506	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137507	0.0	0.0	0.0	0.0	0.0	0.11
ENSMUSG00000137508	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137509	1.36	0.0	0.94	0.15	0.0	0.68
ENSMUSG00000137510	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137511	0.03	0.0	0.0	0.0	0.0	0.02
ENSMUSG00000137512	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137513	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137515	3.45	0.22	2.23	0.0	0.21	3.01
ENSMUSG00000137516	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137517	0.0	0.0	0.08	0.0	0.0	0.09
ENSMUSG00000137518	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137519	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137520	0.05	0.0	0.0	0.0	0.0	0.02
ENSMUSG00000137521	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137522	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137524	0.0	0.0	0.12	0.0	0.0	0.12
ENSMUSG00000137526	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137527	0.15	0.41	0.12	0.07	0.0	0.21
ENSMUSG00000137528	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137529	0.0	0.0	0.27	0.0	0.0	0.0
ENSMUSG00000137530	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137531	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137532	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137533	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137534	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137535	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137536	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137537	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137538	0.96	0.61	0.98	0.21	0.29	1.39
ENSMUSG00000137539	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137540	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137541	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137542	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137543	0.0	0.0	0.0	0.0	0.19	0.14
ENSMUSG00000137544	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137545	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137546	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137547	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137548	0.57	0.0	0.0	1.26	1.7	0.0
ENSMUSG00000137549	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137550	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137551	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137552	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137553	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137554	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137555	0.0	0.0	0.07	0.0	0.0	0.13
ENSMUSG00000137556	0.0	0.11	0.08	0.0	0.0	0.03
ENSMUSG00000137557	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137558	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137559	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137560	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137561	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137562	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137563	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137564	0.54	0.0	2.8	0.0	0.0	0.71
ENSMUSG00000137565	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137566	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137567	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137568	0.13	0.0	0.07	0.09	0.08	0.0
ENSMUSG00000137569	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137570	0.0	0.0	0.17	0.0	0.0	0.0
ENSMUSG00000137571	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137572	0.3	0.0	0.66	0.0	0.0	0.26
ENSMUSG00000137573	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137574	0.14	0.0	0.03	0.11	0.07	0.09
ENSMUSG00000137575	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137576	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137577	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137578	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137579	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137580	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137581	2.97	0.63	2.77	1.32	1.91	3.1
ENSMUSG00000137582	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137583	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137584	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137585	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137586	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137587	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137588	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137589	0.0	0.0	0.19	0.0	0.0	0.0
ENSMUSG00000137590	0.66	0.34	0.7	0.72	0.55	0.73
ENSMUSG00000137591	0.13	0.0	0.0	0.0	0.0	0.04
ENSMUSG00000137592	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137593	0.12	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137594	0.23	0.0	0.08	0.08	0.0	0.25
ENSMUSG00000137595	0.0	0.0	0.0	0.0	0.0	0.17
ENSMUSG00000137596	0.08	0.0	0.0	0.12	0.0	0.0
ENSMUSG00000137597	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137598	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137599	0.38	0.34	0.52	0.5	0.46	0.41
ENSMUSG00000137600	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137601	0.0	0.0	0.0	0.0	0.0	0.04
ENSMUSG00000137602	0.0	0.27	0.0	0.0	0.0	0.0
ENSMUSG00000137603	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137604	0.0	0.0	0.07	0.0	0.0	0.0
ENSMUSG00000137605	0.23	0.0	0.13	0.0	0.28	0.0
ENSMUSG00000137606	0.0	0.0	0.0	0.28	0.0	0.0
ENSMUSG00000137607	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137608	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137609	0.08	0.0	0.13	0.0	0.0	0.0
ENSMUSG00000137610	0.44	0.09	0.21	0.0	0.0	0.04
ENSMUSG00000137611	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137612	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137613	0.0	0.27	0.39	0.0	0.0	0.48
ENSMUSG00000137614	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137615	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137616	0.32	0.0	0.15	0.0	0.06	0.08
ENSMUSG00000137617	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137618	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137619	0.19	0.0	0.0	0.0	0.0	0.05
ENSMUSG00000137620	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137621	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137622	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137623	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137624	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137625	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137626	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137627	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137628	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137629	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137630	0.0	0.1	0.0	0.11	0.0	0.05
ENSMUSG00000137631	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137632	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137633	1.61	0.05	0.4	0.0	0.0	0.61
ENSMUSG00000137634	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137635	0.25	0.0	0.0	0.0	0.0	0.33
ENSMUSG00000137636	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137637	0.0	0.22	0.46	0.47	0.21	0.21
ENSMUSG00000137638	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137639	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137640	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137641	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137642	1.26	0.0	1.47	0.03	0.0	1.48
ENSMUSG00000137643	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137644	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137645	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137646	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137648	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137649	0.35	0.48	0.83	0.0	0.45	0.0
ENSMUSG00000137650	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137651	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137652	0.0	0.0	0.0	0.0	0.65	0.17
ENSMUSG00000137653	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137654	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137655	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137656	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137657	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137658	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137659	0.2	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137660	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137661	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137662	0.22	0.0	0.36	0.0	0.0	0.42
ENSMUSG00000137663	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137664	0.0	0.0	0.15	0.0	0.0	0.0
ENSMUSG00000137665	0.0	0.09	0.0	0.1	0.0	0.44
ENSMUSG00000137666	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137667	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137668	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137669	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137670	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137671	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137672	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137673	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137674	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137675	0.33	0.0	0.05	0.2	0.12	0.58
ENSMUSG00000137676	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137677	0.6	0.0	0.0	0.22	0.0	0.0
ENSMUSG00000137678	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137679	0.38	0.0	0.0	0.0	0.0	0.45
ENSMUSG00000137680	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137681	0.48	0.0	0.39	0.0	0.0	0.31
ENSMUSG00000137682	0.15	0.0	0.17	0.0	0.0	0.1
ENSMUSG00000137683	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137684	0.0	0.0	0.0	0.0	0.0	0.03
ENSMUSG00000137685	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137686	0.0	0.0	0.11	0.0	0.0	0.0
ENSMUSG00000137687	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137688	0.0	0.0	0.0	0.0	0.0	3.31
ENSMUSG00000137689	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137690	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137691	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137692	1.81	0.0	0.28	0.0	0.0	0.49
ENSMUSG00000137693	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137694	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137695	0.39	0.19	0.0	0.0	0.0	0.0
ENSMUSG00000137696	0.35	0.0	0.0	0.0	0.0	0.08
ENSMUSG00000137697	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137698	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137699	1.1	0.07	0.6	0.31	0.21	1.02
ENSMUSG00000137700	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137701	0.12	0.0	0.09	0.0	0.0	0.0
ENSMUSG00000137702	1.75	1.3	3.03	0.14	0.12	2.27
ENSMUSG00000137703	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137704	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137705	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137706	0.0	0.0	0.11	0.37	0.0	0.0
ENSMUSG00000137707	0.24	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137708	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137710	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137711	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137712	0.0	0.0	0.0	0.0	0.0	0.47
ENSMUSG00000137713	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137714	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137715	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137716	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137718	0.0	0.0	0.18	0.0	0.0	0.34
ENSMUSG00000137719	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137720	0.0	0.0	0.0	0.0	0.0	0.07
ENSMUSG00000137721	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137722	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137723	0.17	0.1	0.08	0.05	0.0	0.1
ENSMUSG00000137724	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137725	0.16	0.29	0.51	0.0	0.0	0.96
ENSMUSG00000137726	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137727	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137728	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137729	0.0	0.0	0.0	0.0	0.0	0.05
ENSMUSG00000137730	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137731	0.15	0.0	0.0	0.0	0.0	0.14
ENSMUSG00000137732	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137733	0.2	0.28	0.0	0.0	0.0	0.0
ENSMUSG00000137734	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137735	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137736	0.0	0.0	0.1	0.0	0.0	0.12
ENSMUSG00000137737	0.0	0.0	0.15	0.19	0.17	0.53
ENSMUSG00000137738	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137739	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137740	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137741	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137742	0.0	0.0	0.08	0.0	0.0	0.14
ENSMUSG00000137743	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137744	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137746	0.43	0.13	0.07	0.09	0.34	0.3
ENSMUSG00000137747	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137748	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137749	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137750	1.41	0.88	1.32	0.66	0.65	1.72
ENSMUSG00000137751	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137752	0.0	0.26	0.0	0.0	0.24	0.5
ENSMUSG00000137753	2.19	0.57	2.62	0.31	0.0	4.38
ENSMUSG00000137754	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137755	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137756	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137757	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137758	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137759	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137760	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137761	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137762	0.0	0.0	0.06	0.0	0.0	0.0
ENSMUSG00000137763	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137764	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137765	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137767	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137768	2.08	19.42	1.6	18.07	16.18	2.68
ENSMUSG00000137769	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137770	0.0	0.0	0.0	0.0	0.0	0.03
ENSMUSG00000137771	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137772	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137773	0.0	0.0	0.0	0.08	0.0	0.0
ENSMUSG00000137774	0.87	0.17	0.98	0.0	0.0	1.3
ENSMUSG00000137775	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137776	0.65	0.34	0.57	0.28	0.1	0.88
ENSMUSG00000137777	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137778	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137779	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137780	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137781	0.1	0.0	0.07	0.0	0.0	0.03
ENSMUSG00000137782	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137783	0.0	0.0	0.43	0.0	0.0	0.0
ENSMUSG00000137784	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137785	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137786	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137787	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137788	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137789	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137790	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137791	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137792	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137793	0.0	0.18	0.76	0.0	0.0	0.09
ENSMUSG00000137794	0.0	0.0	0.0	0.0	0.0	0.14
ENSMUSG00000137795	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137796	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137797	0.0	0.14	0.48	0.0	0.0	0.0
ENSMUSG00000137798	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137799	0.36	0.0	0.0	0.0	0.0	0.85
ENSMUSG00000137800	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137801	0.0	0.0	0.04	0.0	0.0	0.04
ENSMUSG00000137802	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137806	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137807	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137808	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137809	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137810	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137811	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137812	0.0	0.0	0.13	0.0	0.0	0.0
ENSMUSG00000137813	0.18	0.0	0.0	0.13	0.19	0.0
ENSMUSG00000137814	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137815	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137816	0.0	0.0	0.34	0.0	0.0	0.0
ENSMUSG00000137817	0.7	0.0	0.58	0.0	0.0	0.49
ENSMUSG00000137818	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137819	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137820	0.12	0.0	0.14	0.0	0.0	0.08
ENSMUSG00000137821	0.05	0.0	0.1	0.06	0.12	0.15
ENSMUSG00000137822	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137823	0.92	0.33	0.5	0.0	0.14	0.7
ENSMUSG00000137824	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137825	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000137826	0.0	0.0	0.0	0.0	0.0	0.0
