gene_id	2-2	1-1	2-3	1-3	1-2	2-1
ENSMUSG00000131243	0.04	0.0	0.09	0.0	0.0	0.09
ENSMUSG00000131244	0.13	0.0	0.28	0.0	0.0	0.29
ENSMUSG00000131245	0.0	0.0	0.13	0.0	0.0	0.0
ENSMUSG00000131246	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131247	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131248	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131249	0.0	0.0	0.12	0.0	0.0	0.26
ENSMUSG00000131250	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131251	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131252	0.11	0.0	0.0	0.16	0.0	0.0
ENSMUSG00000131253	1.04	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131254	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131255	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131257	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131258	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131259	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131260	0.04	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131261	0.04	0.0	0.04	0.0	0.0	0.0
ENSMUSG00000131262	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131263	0.04	0.31	0.62	0.0	0.02	0.36
ENSMUSG00000131264	0.16	0.06	0.0	0.0	0.09	0.21
ENSMUSG00000131265	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131266	0.02	0.0	0.02	0.07	0.06	0.02
ENSMUSG00000131267	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131268	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131269	0.07	0.04	0.03	0.0	0.21	0.06
ENSMUSG00000131270	0.39	0.0	0.45	0.0	0.0	0.09
ENSMUSG00000131271	0.0	0.0	0.0	0.0	0.0	0.03
ENSMUSG00000131272	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131273	0.3	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131274	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131275	0.0	0.0	0.0	0.0	0.0	0.02
ENSMUSG00000131276	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131277	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131278	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131279	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131280	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131281	0.0	0.0	0.09	0.0	0.0	0.0
ENSMUSG00000131282	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131283	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131284	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131285	0.0	0.14	0.05	0.06	0.28	0.0
ENSMUSG00000131286	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131287	0.0	2.45	7.37	0.0	0.0	0.0
ENSMUSG00000131288	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131289	1.31	0.68	1.32	1.11	0.71	1.52
ENSMUSG00000131290	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131291	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131292	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131293	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131294	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131295	0.0	0.0	0.12	0.0	0.0	0.0
ENSMUSG00000131296	0.0	0.11	0.32	0.0	0.0	0.46
ENSMUSG00000131297	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131298	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131299	0.24	0.06	0.0	0.0	0.0	0.0
ENSMUSG00000131300	0.05	0.0	0.0	0.0	0.0	0.03
ENSMUSG00000131301	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131302	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131303	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131304	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131305	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131306	0.0	0.0	0.69	0.0	0.07	0.0
ENSMUSG00000131307	0.12	0.24	0.13	0.21	0.11	0.33
ENSMUSG00000131308	0.28	0.18	0.0	0.0	0.0	0.0
ENSMUSG00000131309	0.01	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131310	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131311	0.0	0.0	0.0	0.0	0.0	0.11
ENSMUSG00000131312	0.0	0.0	0.16	0.0	0.0	0.0
ENSMUSG00000131313	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131314	0.34	0.0	0.29	0.0	0.0	0.34
ENSMUSG00000131315	0.32	0.0	0.11	0.0	0.0	0.74
ENSMUSG00000131316	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131317	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131318	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131319	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131320	0.19	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131321	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131322	0.0	0.0	0.0	0.0	0.14	0.0
ENSMUSG00000131323	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131324	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131325	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131326	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131327	0.57	0.0	0.0	0.0	0.0	0.09
ENSMUSG00000131328	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131329	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131330	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131331	0.07	0.0	0.08	0.0	0.0	0.9
ENSMUSG00000131332	0.31	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131333	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131334	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131335	0.0	0.45	0.0	0.0	0.94	0.24
ENSMUSG00000131336	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131337	0.33	0.0	0.91	0.15	0.0	0.22
ENSMUSG00000131338	0.12	0.0	0.07	0.0	0.0	0.12
ENSMUSG00000131339	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131340	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131341	0.0	0.0	0.42	0.0	0.0	0.45
ENSMUSG00000131342	0.14	0.0	0.0	0.0	0.0	0.09
ENSMUSG00000131343	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131344	0.32	0.0	0.05	0.0	0.0	0.17
ENSMUSG00000131345	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131346	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131347	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131348	0.2	0.0	0.0	0.0	0.0	0.07
ENSMUSG00000131349	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131350	0.0	0.0	0.0	0.0	0.0	0.1
ENSMUSG00000131351	0.24	0.1	0.28	0.0	0.09	0.16
ENSMUSG00000131352	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131353	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131354	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131355	0.05	0.0	0.06	0.0	0.0	0.1
ENSMUSG00000131356	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131357	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131358	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131359	0.0	0.02	0.0	0.0	0.02	0.01
ENSMUSG00000131360	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131361	0.0	0.0	0.0	0.0	0.0	0.17
ENSMUSG00000131362	0.0	0.0	0.15	0.0	0.0	0.02
ENSMUSG00000131363	0.0	0.0	0.0	0.0	0.08	0.0
ENSMUSG00000131364	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131365	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131366	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131367	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131368	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131369	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131370	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131371	0.1	0.13	0.0	0.0	0.24	0.07
ENSMUSG00000131372	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131373	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131374	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131375	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131376	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131377	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131378	0.0	0.23	0.04	0.0	0.18	0.0
ENSMUSG00000131379	0.35	0.11	0.2	0.0	0.0	0.24
ENSMUSG00000131380	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131381	0.0	0.0	0.0	0.0	0.0	0.04
ENSMUSG00000131382	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131383	0.45	0.42	0.13	0.0	0.26	0.07
ENSMUSG00000131384	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131385	0.27	0.0	0.0	0.12	0.0	0.3
ENSMUSG00000131386	1.63	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131387	0.0	0.0	0.0	0.0	0.0	0.08
ENSMUSG00000131388	1.05	0.17	0.18	0.18	0.15	0.19
ENSMUSG00000131389	0.0	0.0	0.1	0.0	0.0	0.35
ENSMUSG00000131390	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131391	0.17	0.0	0.0	0.0	0.0	0.08
ENSMUSG00000131392	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131393	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131394	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131395	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131396	3.3	0.0	4.09	0.0	0.0	2.74
ENSMUSG00000131397	0.0	0.0	0.0	0.0	0.21	0.0
ENSMUSG00000131398	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131399	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131400	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131401	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131402	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131403	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131404	0.12	0.09	0.46	0.0	0.08	0.27
ENSMUSG00000131405	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131406	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131407	0.0	0.0	0.04	0.0	0.0	0.02
ENSMUSG00000131408	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131409	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131410	0.66	0.41	0.1	0.91	0.29	0.16
ENSMUSG00000131411	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131412	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131413	0.08	0.0	0.0	0.0	0.0	0.16
ENSMUSG00000131414	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131415	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131416	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131417	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131418	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131419	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131420	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131421	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131422	0.08	0.0	0.3	0.06	0.0	0.11
ENSMUSG00000131423	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131424	0.13	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131425	0.0	0.0	0.06	0.0	0.0	0.04
ENSMUSG00000131426	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131427	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131428	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131429	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131430	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131431	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131432	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131433	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131434	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131435	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131436	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131437	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131438	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131439	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131440	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131441	0.48	0.1	0.55	0.11	0.18	0.53
ENSMUSG00000131442	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131443	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131445	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131446	0.0	0.04	0.04	0.0	0.04	0.0
ENSMUSG00000131447	0.0	0.0	0.0	0.0	0.0	0.06
ENSMUSG00000131448	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131449	0.07	0.0	0.15	0.0	0.04	0.04
ENSMUSG00000131450	0.75	0.0	0.65	0.0	0.0	0.68
ENSMUSG00000131451	0.2	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131452	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131453	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131454	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131455	0.0	0.0	0.11	0.0	0.0	0.0
ENSMUSG00000131456	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131457	0.0	0.0	0.0	0.0	0.0	0.08
ENSMUSG00000131458	1.22	0.35	1.19	0.39	0.54	0.43
ENSMUSG00000131459	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131460	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131461	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131462	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131463	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131464	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131465	0.0	0.0	0.26	0.0	0.0	0.0
ENSMUSG00000131466	0.24	0.0	0.05	0.0	0.0	0.12
ENSMUSG00000131467	0.0	0.26	0.0	0.0	0.0	0.0
ENSMUSG00000131468	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131469	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131470	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131471	0.0	0.0	0.2	0.0	0.0	0.06
ENSMUSG00000131472	1.03	0.0	1.39	0.0	0.0	0.25
ENSMUSG00000131473	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131474	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131475	0.0	0.0	0.0	0.16	0.0	0.0
ENSMUSG00000131476	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131477	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131478	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131479	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131480	0.05	0.11	0.14	0.0	0.0	0.05
ENSMUSG00000131481	0.4	0.0	0.0	0.47	0.0	0.0
ENSMUSG00000131482	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131483	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131484	0.07	0.15	0.21	0.49	0.14	0.0
ENSMUSG00000131485	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131486	0.0	0.0	0.0	0.0	0.0	0.26
ENSMUSG00000131487	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131488	0.0	0.0	0.15	0.0	0.0	0.09
ENSMUSG00000131490	0.0	0.37	0.35	0.52	0.78	0.3
ENSMUSG00000131491	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131492	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131493	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131494	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131495	1.08	0.52	1.43	0.5	0.4	1.0
ENSMUSG00000131496	0.44	0.0	0.72	0.0	0.0	0.62
ENSMUSG00000131497	0.23	0.0	0.18	0.0	0.0	0.15
ENSMUSG00000131498	0.13	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131499	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131500	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131501	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131502	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131503	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131504	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131505	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131506	0.1	0.0	0.11	0.0	0.11	0.19
ENSMUSG00000131507	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131508	0.05	0.0	0.19	0.0	0.0	0.15
ENSMUSG00000131509	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131510	0.16	0.1	0.0	0.0	0.09	0.0
ENSMUSG00000131511	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131512	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131513	0.0	0.0	0.31	0.0	0.0	0.0
ENSMUSG00000131514	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131515	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131516	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131517	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131518	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131519	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131520	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131521	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131522	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131523	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131524	0.0	0.0	0.0	0.0	0.0	0.06
ENSMUSG00000131525	0.72	0.0	0.28	0.0	0.0	0.64
ENSMUSG00000131526	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131527	0.53	0.0	0.21	0.0	0.0	0.0
ENSMUSG00000131528	0.14	0.0	0.16	0.0	0.08	0.27
ENSMUSG00000131529	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131530	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131531	0.13	0.24	0.15	0.0	0.0	0.0
ENSMUSG00000131534	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131535	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131536	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131537	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131538	1.5	0.16	2.3	0.92	0.3	1.13
ENSMUSG00000131539	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131540	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131541	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131542	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131543	0.22	0.0	0.09	0.02	0.0	0.04
ENSMUSG00000131544	0.0	0.0	0.0	0.17	0.0	0.0
ENSMUSG00000131545	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131546	0.0	0.1	0.1	0.0	0.1	0.05
ENSMUSG00000131547	0.0	0.0	0.17	0.0	0.0	0.0
ENSMUSG00000131548	0.0	0.0	0.04	0.0	0.0	0.0
ENSMUSG00000131549	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131550	0.0	0.0	0.06	0.0	0.0	0.0
ENSMUSG00000131551	0.34	0.0	0.59	0.0	0.0	0.61
ENSMUSG00000131552	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131553	0.0	0.0	0.0	0.0	0.0	0.27
ENSMUSG00000131554	0.0	0.0	0.13	0.0	0.0	0.0
ENSMUSG00000131555	0.0	0.0	0.16	0.0	0.0	0.0
ENSMUSG00000131556	0.18	0.0	0.25	0.0	0.0	0.33
ENSMUSG00000131557	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131558	0.11	0.05	0.04	0.0	0.0	0.07
ENSMUSG00000131559	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131560	0.0	0.0	0.0	0.41	0.0	0.18
ENSMUSG00000131561	0.21	0.0	0.32	0.0	0.0	0.09
ENSMUSG00000131562	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131563	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131564	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131565	0.0	0.0	0.87	0.0	0.0	0.0
ENSMUSG00000131566	0.0	0.0	0.39	0.0	0.0	0.0
ENSMUSG00000131567	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131568	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131569	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131570	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131571	0.66	0.0	0.54	0.0	0.0	0.25
ENSMUSG00000131572	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131573	0.0	0.0	0.05	0.06	0.0	0.03
ENSMUSG00000131574	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131575	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131576	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131577	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131578	0.11	0.0	0.13	0.0	0.0	0.0
ENSMUSG00000131579	0.1	0.04	0.0	0.09	0.0	0.14
ENSMUSG00000131580	0.0	0.0	0.0	0.0	0.0	0.1
ENSMUSG00000131581	20.0	0.18	16.68	1.22	0.25	16.59
ENSMUSG00000131582	0.0	0.0	0.0	0.0	0.0	0.03
ENSMUSG00000131583	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131584	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131585	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131586	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131587	1.17	1.75	6.12	1.48	1.54	3.75
ENSMUSG00000131588	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131589	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131590	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131591	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131592	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131594	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131595	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131596	0.23	0.36	0.21	0.16	0.64	0.28
ENSMUSG00000131597	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131598	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131599	0.04	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131600	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131601	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131602	0.09	0.0	0.11	0.0	0.0	0.17
ENSMUSG00000131603	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131604	3.32	0.25	3.98	0.27	0.28	2.7
ENSMUSG00000131605	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131606	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131607	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131608	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131609	0.43	0.1	0.06	0.0	0.0	0.08
ENSMUSG00000131610	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131611	0.4	0.05	0.65	0.0	0.0	0.33
ENSMUSG00000131612	0.13	0.0	0.0	0.0	0.0	0.09
ENSMUSG00000131613	1.48	0.42	1.86	0.48	0.53	2.31
ENSMUSG00000131614	0.24	0.0	0.11	0.04	0.0	0.2
ENSMUSG00000131616	0.34	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131617	0.0	0.0	0.06	0.0	0.06	0.22
ENSMUSG00000131618	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131619	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131620	0.0	0.07	0.0	0.0	0.17	0.0
ENSMUSG00000131621	0.13	1.26	1.78	0.89	1.32	0.42
ENSMUSG00000131622	0.06	0.07	0.13	0.0	0.13	0.15
ENSMUSG00000131623	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131624	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131625	0.0	0.0	0.0	0.0	0.0	0.25
ENSMUSG00000131626	0.31	0.16	0.0	0.32	0.0	0.24
ENSMUSG00000131627	0.04	0.0	0.02	0.0	0.0	0.08
ENSMUSG00000131628	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131629	0.05	0.0	0.0	0.04	0.0	0.0
ENSMUSG00000131630	0.0	0.0	0.0	0.0	0.0	0.16
ENSMUSG00000131631	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131632	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131633	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131634	0.15	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131635	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000131636	0.0	0.0	0.0	0.0	0.1	0.0
ENSMUSG00000131637	0.0	0.0	0.0	0.0	0.0	0.0
